AFFX-ThrX-M_at	101	0.526,1.143,-0.544,-0.031,-0.338,-0.115,-6.210,-0.235,-0.335,0.278,-0.605,-0.075,0.270,-0.308,-0.408,-0.013,0.452,0.190,-6.210,-6.210,-6.210,-6.210,-6.210,-6.210,0.391,0.695,0.888,1.062,0.082,-0.193,-0.453,0.435,-0.684,-0.157,0.307,0.005,-0.190,-0.393,0.445,-0.162,0.233,-0.238,-0.153,0.043,-0.083,-0.252,0.073,-0.365,0.347,0.149,2.368,0.487,-0.296,0.277,-0.033,-0.863,0.596,0.593,1.318,0.614,-0.693,0.336,-0.461,1.518,0.579,0.156,1.783,0.732,1.159,1.451,-6.210,0.053,-0.155,-6.210,-6.210,-5.210,-0.313,-0.301,-0.888,-0.881,-0.215,-0.208,-0.791,0.013,0.112,-6.210,-6.210,-6.210,-6.210,-6.210,-6.210,-6.210,-6.210,-6.210,-6.210,-6.210,-6.210,-6.210,-6.210,-6.210,-6.210,
AFFX-ThrX-3_at	101	0.850,1.402,-0.700,-0.105,0.107,-0.064,-6.538,-0.296,-0.220,0.531,-0.557,-0.004,0.377,-0.184,-0.211,0.214,0.288,0.288,-6.538,-6.538,-6.538,-6.538,-6.538,-6.538,0.543,0.957,0.573,1.236,0.212,-0.319,-0.156,0.187,-0.713,-0.040,0.281,-0.048,-0.430,-0.608,0.140,-0.442,0.019,-0.190,-0.102,-0.051,-0.117,-0.176,0.297,-0.426,0.463,0.404,2.253,0.226,-0.563,0.559,0.284,-0.789,0.644,0.559,1.633,0.530,-0.935,-0.226,-1.912,1.953,0.671,0.001,1.697,0.148,1.004,1.190,-6.538,0.022,-0.272,-6.538,-6.538,-6.538,0.364,-0.121,-0.127,-1.136,-0.419,0.534,-0.658,0.002,0.450,-6.538,-6.538,-6.538,-6.538,-6.538,-6.538,-6.538,-6.538,-6.538,-6.538,-6.538,-6.538,-6.538,-6.538,-6.538,-6.538,
AFFX-TrpnX-5_at	101	0.564,1.035,-0.332,0.065,0.086,-0.103,-5.290,-0.149,-0.053,0.345,-0.348,0.108,0.428,-0.134,-0.204,0.039,0.341,0.271,-4.203,-4.175,-4.746,-4.705,-4.094,-3.746,-0.474,-0.156,1.106,-4.416,0.192,-0.168,-0.257,0.165,-0.226,-5.483,-6.553,-6.553,-6.553,-4.517,-5.483,-6.553,-4.590,-1.100,-1.120,0.081,-1.064,-1.336,0.203,-0.224,0.497,0.277,1.881,0.603,-0.149,0.487,-5.017,-0.793,0.095,0.065,1.393,0.619,-0.455,0.187,-0.409,-6.553,0.623,0.427,1.866,0.759,0.951,1.392,-5.175,0.006,-0.229,-5.290,-6.553,-5.483,-0.063,-0.100,-0.522,-0.790,-0.008,0.195,-0.440,0.086,0.129,-6.553,-6.553,-4.017,-6.553,-4.483,-5.416,-5.483,-6.553,-5.483,-6.553,-6.553,-5.416,-4.094,-4.120,-4.921,-6.553,
AFFX-TrpnX-M_at	101	0.624,1.514,-0.171,0.354,-0.152,-0.213,-5.125,0.111,-0.098,0.324,-0.571,0.457,0.690,-0.134,-0.152,0.218,0.291,0.672,-5.125,-5.125,-5.125,-5.125,-5.125,-5.125,-0.143,0.115,0.915,-5.125,-0.257,0.016,-0.059,0.581,-0.090,-5.125,-5.125,-5.125,-5.125,-5.125,-5.125,-5.125,-5.125,-0.204,-0.213,0.281,-0.487,-0.397,0.080,0.367,0.710,0.200,1.705,1.153,-0.072,0.692,-5.125,-0.552,-0.257,-0.112,1.728,0.720,-0.287,0.250,-0.012,-3.540,0.501,0.324,1.446,1.510,0.928,1.710,-5.125,0.757,0.008,-5.125,-5.125,-5.125,0.193,0.186,-0.425,-1.247,-0.139,0.451,-0.397,0.386,0.586,-5.125,-5.125,-5.125,-5.125,-3.589,-3.589,-3.862,-3.862,-3.862,-3.589,-5.125,-5.125,-5.125,-5.125,-5.125,-5.125,
AFFX-TrpnX-3_at	101	0.702,1.246,-0.648,0.019,0.164,-0.160,-6.098,-0.075,-0.127,0.345,-0.321,0.066,0.446,-0.044,-0.143,0.050,0.303,0.418,-6.098,-6.098,-4.612,-6.098,-6.098,-4.561,-0.217,0.100,0.891,-3.993,-0.073,0.088,-0.220,0.295,-0.348,-6.098,-6.098,-6.098,-6.098,-6.098,-6.098,-6.098,-6.098,-0.912,-1.250,0.150,-0.772,-0.920,0.169,-0.212,0.585,0.367,1.951,0.844,-0.075,0.603,-6.098,-1.002,0.098,0.106,1.438,0.290,-0.431,-0.068,-0.220,-4.062,0.818,0.359,1.698,1.109,0.953,1.359,-6.098,0.276,0.026,-4.210,-4.375,-6.098,0.072,0.149,-0.419,-0.587,0.046,0.401,-0.208,0.167,0.372,-6.098,-6.098,-6.098,-4.834,-6.098,-5.027,-6.098,-6.098,-6.098,-4.776,-6.098,-6.098,-6.098,-5.027,-5.098,-4.834,
AFFX-HUMISGF3A/M97935_5_at	101	-0.485,-0.485,-0.485,-0.485,-0.485,-0.485,0.893,0.778,0.585,0.652,1.237,1.585,1.193,1.402,1.619,1.322,-0.485,-0.485,3.373,3.026,3.602,3.800,2.496,3.636,-0.485,-0.485,-0.485,-0.485,-0.485,-0.485,1.441,-0.485,-0.485,-0.485,-0.485,-0.485,-0.485,-0.485,-0.485,-0.485,-0.485,1.100,-0.485,-0.485,0.893,1.000,0.893,-0.485,-0.485,-0.485,-0.485,-0.485,-0.485,2.000,1.807,3.181,3.684,3.619,-0.485,-0.485,1.652,0.652,-0.485,-0.485,-0.485,-0.485,-0.485,-0.485,2.100,-0.485,0.948,-0.485,-0.485,-0.485,3.013,3.204,1.716,2.026,1.716,-0.485,-0.485,-0.485,2.170,1.051,-0.485,-0.485,-0.485,1.193,-0.485,1.974,1.478,-0.485,-0.485,-0.485,-0.485,2.865,3.506,-0.485,-0.485,-0.485,-0.485,
AFFX-HUMISGF3A/M97935_MA_at	101	-1.700,-1.700,-1.700,-1.700,-1.700,-1.700,1.127,-1.700,-0.115,1.621,0.022,-1.700,0.263,-1.700,0.733,0.107,-1.700,-1.700,3.421,3.603,2.823,3.138,3.065,3.044,1.044,1.636,-1.700,2.177,-1.700,-1.700,-0.115,-0.563,-0.630,1.000,1.107,-1.700,-0.437,1.517,0.932,0.592,1.607,1.592,0.300,-1.700,1.823,1.664,-1.700,-1.700,-1.700,-1.700,-1.700,-1.700,-1.700,1.335,3.485,3.769,4.602,4.793,-1.700,1.636,1.989,-1.700,-1.700,2.501,-1.700,-1.700,-1.700,-1.700,0.501,1.650,1.811,0.187,-1.700,2.076,0.469,2.404,2.485,2.127,0.955,0.501,-0.437,2.421,2.344,-1.700,-1.700,1.044,0.978,-1.700,-1.700,-1.700,-1.700,-1.700,-1.700,-1.700,-1.700,2.719,3.187,-1.700,-1.700,-1.700,-1.700,
AFFX-HUMISGF3A/M97935_MB_at	101	-0.681,-0.252,-0.910,-0.552,-1.295,-0.801,-0.606,0.090,0.209,0.209,0.112,0.280,-0.040,0.357,-0.052,0.101,-0.252,0.021,2.099,2.227,1.808,1.738,1.901,1.606,0.090,0.376,-0.310,-3.588,-1.325,-1.103,0.329,-0.371,-0.402,0.188,0.090,-1.129,-0.535,0.474,0.791,0.741,0.705,0.784,1.033,0.985,0.668,0.421,-0.865,-0.467,-0.822,-0.552,-0.434,0.009,-0.223,1.167,1.625,2.000,2.855,2.739,-1.740,0.690,1.015,-0.155,-1.662,0.188,-0.467,-1.155,-2.155,-0.979,-1.386,-1.662,0.188,-0.103,0.178,0.973,0.904,1.204,1.112,0.845,0.219,-0.003,0.811,1.101,1.309,-1.386,-0.801,-0.052,-0.142,-0.281,0.167,1.033,0.727,0.270,0.574,0.741,-0.295,1.664,1.398,-0.740,-0.979,-1.237,-0.933,
AFFX-HUMISGF3A/M97935_3_at	101	-1.504,-1.028,-0.940,-0.737,-1.015,-0.443,-0.626,0.090,-0.087,0.555,0.448,-0.041,0.443,-0.101,-0.067,-0.104,0.332,0.204,1.592,1.743,1.318,1.169,1.359,1.177,-0.184,0.162,-1.054,-1.074,-2.107,-2.177,0.578,0.098,-0.038,0.201,0.645,0.384,0.595,0.576,0.597,0.263,0.891,-0.138,0.604,0.507,-0.324,0.184,-0.775,-0.380,0.010,0.281,-0.308,0.255,-0.239,0.491,0.975,0.776,2.084,1.862,-0.184,0.688,0.851,-0.996,-0.899,0.312,-0.887,-0.660,-1.265,-1.559,-1.636,-1.531,-0.025,-0.465,-0.409,0.527,-0.054,0.812,0.242,0.704,-0.213,-0.426,-0.331,0.821,1.023,-0.764,-1.015,0.655,0.612,-0.409,-0.331,0.721,0.608,-0.296,-0.163,0.110,-0.396,1.636,1.470,-1.675,-1.487,-1.054,-1.114,
AFFX-HUMRGE/M10098_5_at	101	1.468,0.636,-2.129,-0.751,-2.129,-2.129,0.103,4.260,3.668,4.481,6.095,3.736,3.588,6.200,6.139,5.601,-2.129,-2.129,1.149,1.103,0.480,0.330,-0.094,0.193,-2.129,-2.129,-2.129,2.041,-2.129,-2.129,2.407,-2.129,-2.129,-0.281,0.277,-2.129,-2.129,-2.129,5.070,0.657,2.041,0.503,0.249,-2.129,0.221,0.503,-2.129,-2.129,0.163,-0.451,-2.129,-2.129,-2.129,3.294,4.105,3.456,-0.866,-2.129,-2.129,-2.129,-2.129,-2.129,-2.129,3.517,5.140,2.880,-2.129,-2.129,-2.129,-2.129,1.263,-2.129,-2.129,-0.203,0.778,0.008,3.675,4.535,3.149,3.422,1.739,4.141,5.118,2.739,2.363,0.678,0.778,5.517,3.280,5.763,5.789,6.892,6.372,5.003,5.969,4.850,5.784,5.647,5.411,5.445,5.200,
AFFX-HUMRGE/M10098_M_at	101	5.040,3.087,0.000,0.000,0.000,0.000,1.138,4.567,2.787,5.146,6.322,4.655,4.406,6.144,6.170,5.820,0.000,0.000,3.848,2.459,4.225,3.945,3.828,4.459,0.000,0.000,0.000,1.888,0.000,0.000,3.838,0.000,0.000,1.848,3.138,2.433,0.000,0.000,9.162,2.379,5.741,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.935,5.755,2.907,0.000,1.263,0.000,0.000,0.000,0.000,0.000,7.152,9.933,8.805,0.000,0.000,0.000,0.000,3.087,2.907,0.000,1.000,3.766,1.433,4.485,5.585,4.170,3.070,3.667,5.005,6.176,3.963,4.044,2.138,1.963,6.425,4.959,8.280,7.470,9.117,8.510,7.006,7.780,6.505,7.597,7.662,7.265,6.966,6.748,
AFFX-HUMRGE/M10098_3_at	101	1.632,2.828,2.926,0.000,0.000,0.000,0.000,5.100,5.382,6.706,7.229,5.576,5.113,6.707,6.495,5.695,0.000,0.000,0.000,0.000,3.991,2.170,3.991,0.000,1.070,3.991,0.000,0.000,0.000,0.000,4.843,0.000,0.000,1.632,0.000,1.848,0.000,0.000,0.000,1.632,0.000,3.293,2.678,0.000,0.000,0.000,0.000,0.000,3.818,3.365,11.223,9.984,0.000,6.009,5.858,3.722,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5.385,0.000,0.000,0.000,0.000,0.000,0.000,4.728,3.776,0.000,3.733,4.036,3.655,5.825,6.324,5.109,4.945,4.897,6.476,6.758,5.612,5.336,2.104,0.000,6.461,5.375,8.309,8.186,9.777,9.184,7.320,8.151,7.558,8.237,7.994,7.676,7.604,7.393,
AFFX-HUMGAPDH/M33197_5_at	101	-0.233,0.003,0.014,0.103,0.607,0.901,0.350,0.179,0.151,0.380,-0.069,0.423,0.519,0.147,0.076,-0.163,-0.000,-0.078,-9.104,-8.104,-6.645,-6.841,-9.104,-9.104,-0.864,-0.707,-1.672,-1.473,0.161,-0.098,-0.429,0.029,-0.334,-0.762,-0.215,-1.596,-1.070,-0.494,-0.389,0.170,-0.399,-0.579,-0.393,-0.323,-0.250,-0.484,-0.807,-0.640,-0.926,-1.018,0.932,0.716,0.059,0.023,-0.500,0.125,-0.461,-0.555,0.561,0.029,-0.332,1.046,0.521,0.412,0.868,0.641,1.101,0.814,2.071,2.072,1.054,0.911,0.853,1.025,1.077,1.237,0.333,0.222,1.007,0.717,1.273,1.308,0.784,1.542,1.254,1.027,0.862,1.272,1.204,1.307,1.327,1.206,0.896,0.999,1.287,1.725,1.616,1.265,1.098,1.550,1.517,
AFFX-HUMGAPDH/M33197_M_at	101	-0.356,-0.145,0.402,0.336,1.085,0.895,0.637,0.105,0.121,0.318,0.061,0.378,0.516,0.108,0.117,-0.004,0.120,0.009,-6.146,-7.915,-6.165,-6.567,-7.374,-9.053,-0.558,-0.394,-1.694,-1.696,0.200,-0.322,-0.357,0.093,-0.037,-0.596,-0.062,-0.728,-0.805,-0.449,-0.258,0.032,-0.303,-0.474,-0.164,-0.190,-0.415,-0.162,-0.282,-0.371,-0.335,-0.384,0.161,0.323,0.029,-0.091,-0.217,0.001,-0.557,-0.552,0.814,-0.098,-0.544,1.119,0.330,0.603,1.043,0.673,1.222,0.637,1.886,1.891,1.186,0.869,0.896,1.107,1.214,1.238,0.567,0.380,0.981,0.224,1.106,1.387,0.595,1.434,1.237,1.219,1.081,1.073,0.816,1.097,1.150,1.196,0.841,0.862,1.297,1.400,1.413,1.217,1.030,1.506,1.376,
AFFX-HUMGAPDH/M33197_3_at	101	-0.418,0.044,0.323,0.338,0.912,0.674,0.811,-0.107,-0.064,0.418,-0.133,0.394,0.445,0.002,-0.169,-0.132,0.108,0.126,-5.497,-5.921,-6.040,-6.991,-6.489,-6.065,-0.644,-0.191,-1.192,-1.777,0.175,-0.013,-0.263,0.315,-0.047,-0.330,-0.053,-0.131,-0.461,-0.287,-0.260,0.091,-0.221,-0.354,-0.106,-0.382,-0.328,-0.268,-0.333,-0.192,-0.257,-0.344,1.074,0.444,-0.052,0.108,-0.776,-0.581,-0.318,-0.444,0.443,0.313,-0.482,1.084,0.364,0.384,1.133,0.622,1.411,0.832,1.684,1.683,0.799,0.550,0.518,1.264,0.989,0.969,0.223,0.085,0.527,-0.001,0.745,0.891,0.244,1.141,0.861,0.881,0.816,0.800,0.585,0.786,0.819,1.084,0.695,0.682,1.184,1.009,1.123,0.896,0.815,1.163,1.038,
AFFX-HSAC07/X00351_5_at	101	0.338,0.532,-0.933,-0.822,-0.591,0.320,0.219,-0.344,-0.434,-0.050,-0.559,-0.338,-0.525,-0.154,-0.123,-0.336,0.175,-0.060,-9.304,-9.304,-7.378,-9.304,-9.304,-9.304,-0.440,-0.314,-1.671,-0.828,0.504,0.321,-1.081,-0.230,-0.438,-0.183,0.481,-0.598,-0.208,0.142,0.655,0.963,0.988,0.294,0.420,0.600,0.421,0.666,0.362,0.660,-1.006,-1.131,0.173,0.254,-0.053,-0.132,0.774,0.432,0.923,0.862,1.304,-0.071,-0.203,0.475,0.001,0.072,0.013,-0.276,-0.089,-0.139,0.834,0.549,0.938,0.698,0.630,0.841,0.963,1.122,-0.306,-0.271,0.101,-0.353,0.182,0.756,0.253,0.119,-0.047,0.568,0.346,0.900,0.744,0.898,0.907,0.926,0.549,0.865,1.220,0.717,0.493,0.734,0.473,1.397,1.264,
AFFX-HSAC07/X00351_M_at	101	0.306,0.421,-0.832,-0.679,-0.405,0.243,0.363,-0.408,-0.414,-0.204,-0.464,-0.546,-0.562,-0.265,-0.162,-0.286,0.201,0.045,-6.180,-6.904,-6.489,-6.167,-6.673,-6.823,-0.496,-0.257,-1.676,-0.879,0.370,0.119,-0.964,-0.181,-0.335,0.162,0.641,0.289,0.182,0.242,0.577,0.862,0.873,0.264,0.457,0.534,0.349,0.596,0.696,0.683,-0.505,-0.532,0.151,-0.073,-0.023,-0.084,0.623,0.194,0.788,0.749,1.456,-0.135,-0.289,0.264,-0.131,0.109,-0.035,-0.329,-0.195,-0.195,0.646,0.470,0.756,0.423,0.414,0.564,0.738,0.669,-0.314,-0.549,-0.000,-0.483,0.005,0.527,0.011,0.026,0.094,0.477,0.420,0.480,0.339,0.418,0.459,0.512,0.274,0.455,0.821,0.231,0.253,0.278,0.221,1.115,1.029,
AFFX-HSAC07/X00351_3_at	101	-0.066,0.153,-0.199,-0.220,-0.100,-0.009,0.465,-0.625,-0.645,-0.584,-0.705,-0.874,-0.376,-0.534,-0.450,-0.613,0.084,0.163,-4.928,-4.981,-4.348,-4.560,-4.319,-4.424,-0.496,-0.410,-0.986,-0.935,0.135,0.059,-0.968,-0.112,-0.285,-0.184,0.262,0.366,0.094,-0.345,0.271,0.462,0.620,0.113,0.481,0.244,0.129,0.568,0.471,0.382,0.014,-0.068,0.309,0.010,-0.236,-0.321,0.188,-0.242,0.250,0.384,1.380,-0.145,-0.454,0.063,-0.259,-0.175,0.155,-0.150,0.012,0.194,0.077,0.247,0.183,0.113,0.150,0.667,0.608,0.441,-0.538,-0.714,-0.666,-0.889,-0.281,0.157,-0.342,-0.011,0.042,0.361,0.260,0.210,0.070,0.261,0.329,0.534,0.194,0.248,0.699,0.187,0.131,0.254,0.081,0.747,0.628,
AFFX-HUMTFRR/M11507_5_at	101	0.524,0.169,-1.128,-1.128,-0.128,-0.798,-0.068,-0.703,-0.585,0.685,0.328,-0.557,-0.557,0.297,-0.009,-0.703,-0.798,-0.450,0.661,0.202,0.282,-0.327,0.497,0.697,0.202,0.484,1.379,1.607,1.484,0.372,0.009,-1.170,-0.831,-0.865,-1.614,-1.672,-1.399,-0.585,-0.128,0.028,0.613,1.429,0.563,-0.087,-0.235,-0.303,-2.935,-2.935,-1.350,-1.865,-0.009,-0.672,-0.424,-0.935,0.065,1.650,0.169,0.186,-0.375,0.862,-0.450,0.457,1.037,0.673,1.918,2.051,1.202,-0.009,-0.557,-0.614,1.782,0.563,0.202,1.258,1.862,2.658,2.872,2.803,2.357,2.320,1.872,1.550,1.328,-0.048,-0.476,0.613,0.186,2.009,1.202,1.226,1.282,1.297,1.100,1.401,1.703,1.415,1.379,1.357,1.429,1.320,1.365,
AFFX-HUMTFRR/M11507_M_at	101	1.464,1.186,-0.536,-0.536,-0.536,-0.536,-0.536,-0.536,-0.536,1.870,-0.536,1.000,-0.536,-0.536,-0.536,-0.536,-0.536,-0.536,-0.536,-0.536,-0.536,-0.536,-0.536,-0.536,1.049,1.312,2.025,-0.536,1.786,1.271,-0.536,-0.536,-0.536,-0.536,-0.536,-0.536,-0.536,-0.536,-0.536,1.186,0.464,2.771,-0.536,-0.536,0.949,0.842,-0.536,-0.536,-0.536,-0.536,-0.536,0.949,-0.536,-0.536,1.814,3.534,1.312,1.186,-0.536,-0.536,1.351,-0.536,-0.536,2.251,3.427,3.473,-0.536,-0.536,-0.536,-0.536,3.910,2.292,1.697,2.975,2.949,4.266,4.853,5.159,4.626,4.136,3.836,2.923,3.197,-0.536,1.390,1.842,2.096,3.650,2.601,2.910,2.842,1.390,2.332,3.551,3.131,3.085,3.096,3.312,3.517,2.936,3.000,
AFFX-HUMTFRR/M11507_3_at	101	0.531,0.531,-0.517,-1.761,-0.669,-1.485,-0.839,-0.599,-0.986,-0.281,-0.090,0.220,0.068,0.121,-0.308,0.079,-0.423,-0.176,0.531,-0.201,0.349,0.313,0.349,0.692,-0.485,-0.485,1.136,0.868,0.426,0.606,-0.267,-0.761,-1.365,-2.423,-1.485,-0.879,-0.599,-0.439,-0.254,-0.423,0.058,1.531,0.068,0.969,0.401,0.475,-0.964,-0.394,-1.150,-1.126,1.008,0.058,-0.150,0.443,0.843,1.753,0.181,0.161,-0.942,-0.078,-0.090,-0.227,-0.454,0.230,2.105,2.036,-0.423,0.952,0.100,-1.254,1.702,1.336,0.934,1.719,2.011,2.639,3.144,3.372,2.709,2.487,2.538,1.409,1.546,0.824,-0.066,1.235,1.156,1.972,1.561,2.079,2.146,2.414,1.928,2.668,2.643,1.910,1.750,2.134,2.095,1.954,1.766,
AFFX-M27830_5_at	101	0.916,0.993,0.841,0.179,-1.664,-0.998,-0.406,1.985,2.276,2.861,2.776,2.418,2.245,2.806,2.537,2.100,-0.664,-0.305,0.427,-0.245,0.737,0.288,0.222,-0.380,0.534,0.652,-1.573,0.222,-1.515,-0.305,1.973,-1.795,-0.728,0.188,0.620,-2.543,-1.210,-3.865,1.231,-0.048,1.017,0.196,-0.602,-3.865,-0.111,0.272,-3.865,-2.543,-1.695,-1.902,-0.017,-0.154,0.449,2.661,0.561,0.520,0.405,0.328,-2.143,-0.744,-3.865,-0.342,-0.268,3.448,0.367,0.620,-0.329,-0.712,-0.617,0.547,-0.187,-0.432,-0.998,1.061,2.383,1.478,2.168,3.059,1.790,1.950,2.392,3.666,4.116,1.892,1.467,1.734,1.939,3.437,2.686,4.279,4.248,4.619,4.282,4.887,5.334,3.792,4.249,3.994,3.818,5.006,4.853,
AFFX-M27830_M_at	101	0.342,0.305,-1.074,-0.816,-2.703,-0.737,0.482,-0.284,0.444,0.950,0.543,0.710,0.561,1.013,0.798,0.557,-0.910,-0.789,-0.728,-0.507,-0.341,-0.101,-0.408,-0.485,0.564,0.681,0.448,1.896,0.568,0.350,1.346,-0.980,-0.678,0.330,0.665,-1.271,-0.515,-3.085,0.602,-0.567,0.402,-0.361,-0.368,-1.621,-0.042,0.041,-4.807,-2.737,-0.746,-0.037,-4.807,-4.807,0.075,1.755,0.188,0.090,0.934,0.787,-0.781,-4.807,-3.271,-4.807,-4.807,0.729,1.495,1.073,-0.686,-4.807,-0.309,-0.259,0.564,-0.341,-0.436,1.431,2.031,1.056,1.562,1.825,1.053,0.953,1.280,3.159,2.838,1.116,0.652,0.649,0.982,1.949,1.452,2.733,2.696,3.622,3.157,3.724,4.232,2.787,2.970,2.959,2.610,3.982,3.842,
AFFX-M27830_3_at	101	1.077,0.848,0.444,-0.218,-3.322,-1.059,0.367,-0.358,-3.322,-3.322,1.098,0.098,-0.578,-3.322,0.465,0.791,0.163,1.104,-0.184,-0.811,0.454,-0.358,-0.837,-3.322,1.257,1.367,-3.322,-3.322,1.803,2.401,-0.014,-3.322,-0.690,-0.201,1.551,0.757,1.345,1.470,-1.089,1.384,1.511,-2.252,-3.322,-1.089,-1.358,-3.322,-0.269,-0.044,1.281,1.157,-3.322,-3.322,1.098,-3.322,-3.322,-3.322,-1.184,-0.201,0.856,1.183,0.176,-0.862,1.339,-3.322,1.465,0.506,1.438,1.986,-3.322,0.799,-1.000,0.014,1.628,2.007,0.918,1.848,-1.358,1.683,0.322,1.891,1.872,-0.014,0.623,-3.322,1.131,1.384,1.637,0.856,0.475,1.459,0.941,1.541,2.050,2.438,0.934,-0.494,0.345,-1.184,0.856,0.566,0.475,
AFFX-HSAC07/X00351_3_st	101	0.398,0.023,-0.562,-0.866,1.070,0.556,0.566,-0.659,0.152,0.241,-0.206,0.195,-0.167,0.515,0.169,-0.066,-0.805,-0.505,0.191,0.139,0.771,0.559,0.800,0.695,-0.706,-0.977,-0.178,-0.939,0.941,-0.240,-0.293,-0.016,-1.492,1.171,1.276,0.052,0.052,0.841,0.282,-0.066,0.314,-0.805,-1.229,-1.323,-0.987,-1.730,-1.240,-1.606,-0.706,-0.698,1.167,-0.533,-0.636,0.589,-1.424,-1.763,1.337,1.389,0.390,-0.444,-1.252,0.337,-0.512,-0.026,0.258,0.134,1.993,0.345,1.174,1.502,-1.746,-0.329,-0.606,2.304,0.147,1.531,-0.051,-0.644,-0.706,-0.822,-0.386,-0.471,-0.438,0.405,-0.016,-0.335,-0.056,2.438,1.231,1.940,2.006,2.626,2.301,1.866,1.932,1.304,1.940,2.036,1.957,1.764,1.451,
AFFX-HUMGAPDH/M33197_5_st	101	0.000,0.000,0.000,0.000,2.632,2.170,0.000,2.536,1.322,1.807,2.963,2.485,0.000,1.379,0.000,2.678,0.000,0.000,0.000,1.000,2.459,2.263,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.322,0.000,0.000,0.000,1.585,1.379,0.000,1.138,0.000,0.000,0.000,0.000,0.000,2.138,1.722,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.888,2.350,1.263,0.000,2.138,0.000,0.000,0.000,0.000,0.000,2.722,0.000,0.000,3.138,1.888,0.000,0.000,4.162,2.036,2.868,0.000,0.000,3.070,0.000,0.000,2.104,2.744,2.350,3.776,0.000,0.000,3.233,0.000,1.485,4.293,4.113,3.973,4.062,4.146,3.138,4.240,4.225,4.138,4.638,4.079,
AFFX-HUMGAPDH/M33197_M_st	101	-0.018,-0.603,0.650,-1.982,-1.982,0.944,0.627,0.424,-0.056,-0.304,0.451,0.554,-1.982,-1.982,-0.056,-0.174,-0.304,-0.350,0.925,-0.844,0.906,0.504,-0.304,-1.982,0.397,0.719,-1.982,-1.982,0.018,-0.304,0.762,-0.780,0.311,-0.982,1.204,0.719,0.529,0.156,0.122,-0.446,-1.982,1.188,0.529,0.220,-0.259,1.036,0.054,-0.446,-1.982,-0.982,-1.982,-1.982,1.567,-0.549,0.866,-0.496,0.281,1.340,-0.780,0.369,1.018,1.529,1.762,0.340,-1.982,0.554,0.696,-0.603,2.018,1.554,-0.496,-1.982,-1.982,2.431,1.650,1.730,1.311,1.204,1.451,-1.982,-1.982,1.296,0.397,-1.982,1.935,0.188,0.805,1.615,1.089,2.139,2.054,2.045,2.554,1.906,1.266,1.741,2.326,2.258,2.497,2.735,2.691,
AFFX-HUMGAPDH/M33197_3_st	101	0.874,0.150,-0.393,-1.232,0.200,-0.047,0.924,0.410,0.557,0.263,0.518,0.655,1.278,0.294,0.133,-0.722,-0.254,-0.443,1.125,0.701,0.582,-0.369,0.133,0.557,-2.954,-2.954,-2.954,-0.126,0.150,-1.418,-0.548,-0.548,-1.418,-0.254,-0.495,-1.691,-0.276,-1.189,-0.469,-0.086,0.247,0.232,0.582,-0.991,0.655,-1.322,-0.919,-1.469,-2.954,-0.576,1.695,0.531,-0.345,-0.369,-1.369,-1.369,-0.576,-0.276,-0.632,-0.369,-1.276,0.678,0.822,0.133,0.914,0.438,1.838,0.438,1.431,1.316,0.531,0.167,-0.322,2.090,1.531,1.472,-0.232,-0.106,-0.817,-0.276,0.701,-0.028,-0.753,-0.210,0.544,-0.521,-0.369,2.522,1.240,1.977,1.914,2.569,2.335,1.779,1.991,1.730,2.342,2.361,2.342,2.324,2.263,
AFFX-HSAC07/X00351_5_st	101	1.383,-0.787,-0.787,-0.787,1.061,0.351,-0.787,0.351,1.476,-0.787,-0.787,2.139,1.774,-0.787,-0.787,1.846,-0.787,0.415,-0.787,-0.787,1.139,-0.787,-0.787,-0.787,-0.787,-0.787,2.606,-0.787,0.846,-0.787,-0.787,-0.787,-0.787,-0.787,2.491,1.564,1.284,2.158,-0.787,-0.787,0.846,0.646,-0.787,0.284,-0.787,-0.787,0.592,0.535,-0.787,-0.787,0.592,-0.787,-0.787,-0.787,-0.787,0.646,1.979,1.177,1.351,1.383,-0.787,0.936,-0.787,2.947,0.213,-0.787,-0.787,0.798,3.130,2.990,-0.787,-0.787,-0.787,-0.787,-0.787,0.415,-0.787,-0.787,2.139,-0.787,-0.787,0.798,1.213,-0.787,-0.787,-0.787,-0.787,3.762,2.120,1.535,-0.787,1.318,2.301,1.476,1.869,2.061,2.351,1.415,3.130,4.000,3.195,
